date,district,crop,era5_sm_m3m3,downscaled_sm_m3m3,downscaled_sm_mm,VV,VH,delta_VV,NDVI,NDWI,EVI,TWI,slope
2019-02-23,Baghpat,Wheat,0.2824249267578125,0.20087267270187045,180.78540543168342,-9.517689852009282,-15.16329360777275,-1.151313914203861,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-24,Baghpat,Wheat,0.2682628631591797,0.20087267270187045,180.78540543168342,-9.517689852009282,-15.16329360777275,-1.151313914203861,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-25,Baghpat,Wheat,0.2607587178548177,0.20087267270187045,180.78540543168342,-9.517689852009282,-15.16329360777275,-1.151313914203861,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-27,Baghpat,Wheat,0.3184890747070312,0.20826875671391482,187.44188104252333,-7.670083923282312,-16.404764011701406,0.6962920145231086,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-28,Baghpat,Wheat,0.2962055206298828,0.20826875671391482,187.44188104252333,-7.670083923282312,-16.404764011701406,0.6962920145231086,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-03-01,Baghpat,Wheat,0.2773005167643229,0.19877273542668367,178.8954618840153,-7.670083923282312,-16.404764011701406,0.6962920145231086,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-02,Baghpat,Wheat,0.2777818044026692,0.19877273542668367,178.8954618840153,-7.670083923282312,-16.404764011701406,0.6962920145231086,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-03,Baghpat,Wheat,0.3018868764241536,0.1979419477912197,178.14775301209772,-8.768512372070234,-15.167007297019309,-0.402136434264813,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-04,Baghpat,Wheat,0.287167231241862,0.1979419477912197,178.14775301209772,-8.768512372070234,-15.167007297019309,-0.402136434264813,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-05,Baghpat,Wheat,0.2725594838460286,0.1979419477912197,178.14775301209772,-8.768512372070234,-15.167007297019309,-0.402136434264813,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-06,Baghpat,Wheat,0.2565428415934245,0.1979419477912197,178.14775301209772,-8.768512372070234,-15.167007297019309,-0.402136434264813,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-07,Baghpat,Wheat,0.2418588002522786,0.1979419477912197,178.14775301209772,-8.768512372070234,-15.167007297019309,-0.402136434264813,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-08,Baghpat,Wheat,0.2296098073323567,0.1979419477912197,178.14775301209772,-8.768512372070234,-15.167007297019309,-0.402136434264813,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-09,Baghpat,Wheat,0.2179298400878906,0.1979419477912197,178.14775301209772,-8.768512372070234,-15.167007297019309,-0.402136434264813,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
2019-03-11,Baghpat,Wheat,0.2176157633463541,0.1989869403512795,179.08824631615155,-8.071688081124694,-16.134318975051382,0.294687856680726,0.2261770671719009,-0.2839659141089968,0.6446637358465886,5.837443435378033,5.0
